시설명,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,설치장소설명,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,동시사용가능대수,공기주입가능여부,휴대전화충전가능여부,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
서울시어울림플라자(2),서울특별시,강서구,11500,서울특별시 강서구 공항대로 489,서울특별시 강서구 등촌동 645-11,37.55327537,126.8613719,B동 3층 장애친화미용실 헤어포유,09:00,18:00,09:00,18:00,00:00,00:00,1,N,N,서울시어울림플라자,02-3663-5123,2026-05-19,3150000,서울특별시 강서구
신정양천아파트,서울특별시,양천구,11470,서울특별시 양천구 목동로3길 57,서울특별시 양천구 신정동 276,37.50945426,126.8621642,신정양천아파트 113동 14호라인 옆 정자 주위,00:00,23:59,00:00,23:59,00:00,23:59,2,Y,N,서울특별시 양천구 신정양천아파트 관리사무소,02-2643-8093,2026-03-12,3140000,서울특별시 양천구
양천문화회관,서울특별시,양천구,11470,서울특별시 양천구 목동서로 367,서울특별시 양천구 신정동 322,37.51652093,126.863340,양천문화회관 정문 옆(외부),00:00,23:59,00:00,23:59,00:00,23:59,2,Y,N,서울특별시 양천구 양천문화회관,02-2021-8904,2026-03-12,3140000,서울특별시 양천구
한빛종합사회복지관,서울특별시,양천구,11470,서울특별시 양천구 신월로11길 16,서울특별시 양천구 신월동 540-1,37.51907402,126.8402256,한빛종합사회복지관 1층(내부),09:00,20:00,09:00,17:00,00:00,00:00,2,Y,Y,서울특별시 양천구 한빛종합사회복지관,02-2690-8762,2026-03-12,3140000,서울특별시 양천구
신월7동 주민센터,서울특별시,양천구,11470,서울특별시 양천구 지양로14길 17,서울특별시 양천구 신월동 915-4,37.52408435,126.8330225,신월7동 주민센터 1층 정문 앞(외부),00:00,23:59,00:00,23:59,00:00,23:59,2,Y,N,서울특별시 양천구 신월7동 주민센터,02-2620-4181,2026-03-12,3140000,서울특별시 양천구
신정3동 주민센터,서울특별시,양천구,11470,서울특별시 양천구 중앙로 209,서울특별시 양천구 신정동 1263,37.51514715,126.8547892,신정3동 주민센터 1층(내부),09:00,18:00,00:00,00:00,00:00,00:00,2,Y,Y,서울특별시 양천구 신정3동 주민센터,02-2620-4242,2026-03-12,3140000,서울특별시 양천구
신월문화체육센터,서울특별시,양천구,11470,서울특별시 양천구 지양로 47,서울특별시 양천구 신월동 987,37.51985566,126.8350649,신월문화체육센터(1층 접수대 앞),06:00,22:00,06:00,20:00,00:00,00:00,2,N,Y,서울특별시 양천구 신월문화체육센터,02-2605-4093,2026-03-12,3140000,서울특별시 양천구
양천구청,서울특별시,양천구,11470,서울특별시 양천구 목동동로 105,서울특별시 양천구 신정동 321-4,37.51707538,126.8665425,양천구청 본관 정문 왼쪽(외부),00:00,23:59,00:00,23:59,00:00,23:59,2,N,Y,서울특별시 양천구청,02-2620-3000,2026-03-12,3140000,서울특별시 양천구
신월4동주민센터,서울특별시,양천구,11470,서울특별시 양천구 오목로5길 34(신월동),서울특별시 양천구 신월동 425-2,37.52469581,126.8400811,신월4동주민센터(1층 내부),09:00,18:00,00:00,00:00,00:00,00:00,2,Y,Y,서울특별시 양천구 신월4동 주민센터,02-2620-4124,2026-03-12,3140000,서울특별시 양천구
목3동주민센터,서울특별시,양천구,11470,서울특별시 양천구 목동중앙남로16나길 55(목동),서울특별시 양천구 목동 642-1,37.54474118,126.8644362,목3동주민센터(정문),00:00,23:59,00:00,23:59,00:00,23:59,2,N,N,서울특별시 양천구 목3동 주민센터,02-2620-3987,2026-03-12,3140000,서울특별시 양천구
해누리복지관(2),서울특별시,양천구,11470,서울특별시 양천구 목동동로 159(신정동),서울특별시 양천구 신정동 319-13,37.51989008,126.8699093,해누리복지관(지하3층 수중활동실 앞),09:00,18:00,00:00,00:00,00:00,00:00,2,Y,Y,서울특별시 양천구 해누리복지관,02-2061-2500,2026-03-12,3140000,서울특별시 양천구
해누리복지관(1),서울특별시,양천구,11470,서울특별시 양천구 목동동로 159(신정동),서울특별시 양천구 신정동 319-13,37.51989008,126.8699093,해누리복지관(지하2층 수중활동실 앞),09:00,18:00,00:00,00:00,00:00,00:00,2,N,N,서울특별시 양천구 해누리복지관,02-2061-2500,2026-03-12,3140000,서울특별시 양천구
양천어르신종합복지관,서울특별시,양천구,11470,서울특별시 양천구 목동로3길 106(신정동),서울특별시 양천구 신정동 325-3,37.51044253,126.8586279,양천어르신종합복지관(외부 설치),09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,서울특별시 양천구 양천어르신종합복지관,02-2649-8815,2026-03-12,3140000,서울특별시 양천구
신정종합사회복지관,서울특별시,양천구,11470,서울특별시 양천구 신정중앙로 36(신정동),서울특별시 양천구 신정동 919-6,37.52730285,126.8555308,신정종합사회복지관(외부 설치),08:30,20:00,09:00,15:00,00:00,00:00,1,N,N,서울특별시 양천구 신정종합사회복지관,02-2603-1792,2026-03-12,3140000,서울특별시 양천구
신정3동 넓은들민원센터,서울특별시,양천구,11470,서울특별시 양천구 남부순환로88길 5-7(신정동),서울특별시 양천구 신정동 1287-5,37.51143336,126.841513,신정3동 넓은들 민원센터(센터 내부),09:00,18:00,00:00,00:00,00:00,00:00,2,Y,Y,서울특별시 양천구 신정3동 넓은들민원센터,02-2620-5406,2026-03-12,3140000,서울특별시 양천구
신정1동 주민센터,서울특별시,양천구,11470,서울특별시 양천구 중앙로 32길 1(신정동),서울특별시 양천구 신정동 1051-11,37.51857188,126.8542861,신정1동 주민센터(1층 내부),09:00,18:00,00:00,00:00,00:00,00:00,2,Y,Y,서울특별시 양천구 신정1동 주민센터,02-2620-4201,2026-03-12,3140000,서울특별시 양천구
신월보건지소,서울특별시,양천구,11470,서울특별시 양천구 남부순환로 407(신월동),서울특별시 양천구 신월동 131-4,37.53133706,126.8318233,신월 보건지소(내부 2층),09:00,18:00,00:00,00:00,00:00,00:00,2,Y,Y,서울특별시 양천구 신월보건지소,02-2620-4751,2026-03-12,3140000,서울특별시 양천구
신월6동 주민센터,서울특별시,양천구,11470,서울특별시 양천구 남부순환로83길 54(신월동),서울특별시 양천구 신월동 1077-2,37.51761544,126.8457198,신월6동주민센터(외부),09:00,18:00,00:00,00:00,00:00,00:00,2,Y,Y,서울특별시 양천구 신월6동 주민센터,02-2620-4158,2026-03-12,3140000,서울특별시 양천구
신월3동 주민센터,서울특별시,양천구,11470,서울특별시 양천구 남부순환로 54길 5(신월동),서울특별시 양천구 신월동 167-5,37.53363175,126.8290822,신월3동 주민센터(지하1층 주차장),09:00,18:00,00:00,00:00,00:00,00:00,2,Y,Y,서울특별시 양천구 신월3동 주민센터,02-2620-4104,2026-03-12,3140000,서울특별시 양천구
신목종합사회복지관,서울특별시,양천구,11470,서울특별시 양천구 신목로 5(신정동),서울특별시 양천구 신정동 1278-1,37.51722556,126.8764675,신목종합사회복지관(본관 1층 로비),10:00,17:00,10:00,15:00,00:00,00:00,2,N,N,서울특별시 양천구 신목종합사회복지관,02-2223-8802,2026-03-12,3140000,서울특별시 양천구
서서울어르신복지관(2),서울특별시,양천구,11470,서울특별시 양천구 가로공원로60가길 16(신월동),서울특별시 양천구 신월동 158-4,37.53426132,126.8266346,서서울어르신복지관(외부 설치),00:00,23:59,00:00,23:59,00:00,23:59,2,Y,N,서울특별시 양천구 서서울어르신복지관,02-2608-4042,2026-03-12,3140000,서울특별시 양천구
서서울어르신복지관(1),서울특별시,양천구,11470,서울특별시 양천구 가로공원로60가길 16(신월동),서울특별시 양천구 신월동 158-4,37.53426132,126.8266346,서서울어르신복지관(외부 설치),00:00,23:59,00:00,23:59,00:00,23:59,2,Y,N,서울특별시 양천구 서서울어르신복지관,02-2608-4042,2026-03-12,3140000,서울특별시 양천구
사람사랑양천자립생활센터,서울특별시,양천구,11470,서울특별시 양천구 신정로 267(신정동),서울특별시 양천구 신정동 1254,37.51221979,126.8506681,사람사랑양천자립생활센터(센터 내부),09:00,18:00,00:00,00:00,00:00,00:00,2,N,N,서울특별시 양천구 사람사랑양천자립생활센터,070-7834-0557,2026-03-12,3140000,서울특별시 양천구
목동종합사회복지관,서울특별시,양천구,11470,서울특별시 양천구 목동중앙북로8길 104(목동),서울특별시 양천구 목동 552-1,37.54424009,126.8663764,목동종합사회복지관(1층 내부),09:00,18:00,10:00,15:00,00:00,00:00,2,N,N,서울특별시 양천구 목동종합사회복지관,02-2651-2332,2026-03-12,3140000,서울특별시 양천구
목5동 주민센터,서울특별시,양천구,11470,서울특별시 양천구 목동서로 41(목동),서울특별시 양천구 목동 908-32,37.53718334,126.8817165,목5동 주민센터(1층 내부),09:00,18:00,00:00,00:00,00:00,00:00,2,Y,Y,서울특별시 양천구 목5동 주민센터,02-2620-4033,2026-03-12,3140000,서울특별시 양천구
응암역,서울특별시,은평구,11380,서울특별시 은평구 은평로 62-2,서울특별시 은평구 신사동 22-15,37.59880418,126.9148245,B1층 엘리베이터 우측 전실 앞,06:00,23:00,06:00,23:00,06:00,23:00,2,N,Y,서울도시철도공사,02-6311-6101,2026-05-04,3110000,서울특별시 은평구
응암2동주민센터,서울특별시,은평구,11380,서울특별시 은평구 백련산로 100 (응암동),서울특별시 은평구 응암동 229-13,37.5945823,126.9230698,1층 북카페,09:00,18:00,00:00,00:00,00:00,00:00,2,N,Y,서울특별시 은평구,02-351-5242,2026-05-04,3110000,서울특별시 은평구
응암1동주민센터,서울특별시,은평구,11380,서울특별시 은평구 백련산로 179 (응암동),서울특별시 은평구 응암동 96-3,37.60067843,126.9267516,응암1동주민센터 정문,09:00,18:00,00:00,00:00,00:00,00:00,2,N,N,서울특별시 은평구,02-3159-4676,2026-05-04,3110000,서울특별시 은평구
은평재활원,서울특별시,은평구,11380,서울특별시 은평구 갈현로11길 30 (구산동),서울특별시 은평구 구산동 191-1,37.60564519,126.9063428,1층 입구 외부,09:00,18:00,00:00,00:00,00:00,00:00,2,N,Y,은평재활원,02-385-2046,2026-05-04,3110000,서울특별시 은평구
은평노인종합복지관,서울특별시,은평구,11380,서울특별시 은평구 연서로 415 (진관동),서울특별시 은평구 진관동 156-6,37.63225153,126.9299824,1층 입구,09:00,18:00,09:00,13:00,00:00,00:00,2,N,Y,은평노인종합복지관,02-385-1351,2026-05-04,3110000,서울특별시 은평구
은평구의회,서울특별시,은평구,11380,서울특별시 은평구 은평로 195 (녹번동),서울특별시 은평구 녹번동 84,37.60245422,126.9288212,은평구의회 1층,09:00,18:00,00:00,00:00,00:00,00:00,2,N,Y,서울특별시 은평구,02-351-7315,2026-05-04,3110000,서울특별시 은평구
은평구립우리장애인복지관,서울특별시,은평구,11380,서울특별시 은평구 녹번로1길 13 (녹번동),서울특별시 은평구 녹번동 173,37.6047406,126.9265889,주차장안내데스크,09:00,18:00,00:00,00:00,00:00,00:00,1,N,Y,은평구립우리장애인복지관,02-6951-0301,2026-05-04,3110000,서울특별시 은평구
은평구장애인이동기기수리센터,서울특별시,은평구,11380,서울특별시 은평구 서오릉로 19 (녹번동),서울특별시 은평구 녹번동 155-42,37.60291193,126.9256437,센터 내,09:00,18:00,00:00,00:00,00:00,00:00,1,N,N,은평장애인자립생활센터,02-374-0818,2026-05-04,3110000,서울특별시 은평구
우리하나은평장애인자립생활센터,서울특별시,은평구,11380,서울특별시 은평구 수색로 217-1,서울특별시 은평구 증산동 223-28,37.57862002,126.8995338,교육실 겸 프로그램실,09:00,18:00,00:00,00:00,00:00,00:00,1,N,Y,우리하나은평장애인자립생활센터,02-3157-0420,2026-05-04,3110000,서울특별시 은평구
연신내역,서울특별시,은평구,11380,서울특별시 은평구 통일로 849,서울특별시 은평구 갈현동 397,37.61896756,126.9211781,대합실 공공전화박스 옆,06:00,23:00,06:00,23:00,06:00,23:00,2,N,Y,서울교통공사,02-6110-3211,2026-05-04,3110000,서울특별시 은평구
역촌역,서울특별시,은평구,11380,서울특별시 은평구 서오릉로 63,서울특별시 은평구 녹번동 153-31,37.60604524,126.9229823,지하1층 4번 출구와 엘리베이터 2호기 사이,06:00,23:00,06:00,23:00,06:00,23:00,2,N,Y,서울도시철도공사,02-6311-6111,2026-05-04,3110000,서울특별시 은평구
역촌동주민센터,서울특별시,은평구,11380,서울특별시 은평구 연서로 59 (역촌동),서울특별시 은평구 역촌동 62-26,37.60440124,126.9151783,1층 입구,09:00,18:00,00:00,00:00,00:00,00:00,2,N,Y,서울특별시 은평구,02-351-5302,2026-05-04,3110000,서울특별시 은평구
수색동주민센터,서울특별시,은평구,11380,서울특별시 은평구 수색로 280 (수색동),서울특별시 은평구 수색동 417-4,37.58351509,126.8936768,1층 민원실,09:00,18:00,00:00,00:00,00:00,00:00,2,N,N,서울특별시 은평구,02-351-5443,2026-05-04,3110000,서울특별시 은평구
서부재활체육센터,서울특별시,은평구,11380,서울특별시 은평구 갈현로11길 30 (구산동),서울특별시 은평구 구산동 191-1,37.60564519,126.9063428,1층 입구,06:00,22:00,09:00,15:00,00:00,00:00,2,N,Y,서부재활체육센터,070-7113-5842,2026-05-04,3110000,서울특별시 은평구
서부장애인종합복지관,서울특별시,은평구,11380,서울특별시 은평구 갈현로11길 30 (구산동),서울특별시 은평구 구산동 191-1,37.6056469,126.9063426,정문 입구,09:00,18:00,09:00,17:00,00:00,00:00,2,N,N,서울특별시 은평구,02-351-3982,2026-05-04,3110000,서울특별시 은평구
새절역,서울특별시,은평구,11380,서울특별시 은평구 증산로 389,서울특별시 은평구 신사동 337-5,37.59115825,126.9132975,대합실 아이센터 옆,06:00,23:00,06:00,23:00,06:00,23:00,2,N,Y,서울도시철도공사,02-6311-6161,2026-05-04,3110000,서울특별시 은평구
불광역,서울특별시,은평구,11380,서울특별시 은평구 통일로 723-1,서울특별시 은평구 대조동 13-10,37.61055189,126.9296856,고객서비스센터 앞,06:00,23:00,06:00,23:00,06:00,23:00,2,N,Y,서울교통공사,02-6110-3221,2026-05-04,3110000,서울특별시 은평구
불광2동주민센터,서울특별시,은평구,11380,서울특별시 은평구 연서로41길 18 (불광동),서울특별시 은평구 불광동 81-2,37.6263729,126.9273036,민원실,09:00,18:00,00:00,00:00,00:00,00:00,2,N,Y,서울특별시 은평구,02-351-5062,2026-05-04,3110000,서울특별시 은평구
독바위역,서울특별시,은평구,11380,서울특별시 은평구 불광로 129,서울특별시 은평구 불광동 13-33,37.618303,126.9329288,지하1층 엘리베이터 옆,06:00,23:00,06:00,23:00,06:00,23:00,2,N,Y,서울도시철도공사,02-6311-6131,2026-05-04,3110000,서울특별시 은평구
대조동주민센터,서울특별시,은평구,11380,서울특별시 은평구 연서로20길 24-3 (대조동),서울특별시 은평구 대조동 214-7,37.61414879,126.9208026,1층 자동문 옆,09:00,18:00,00:00,00:00,00:00,00:00,2,N,Y,서울특별시 은평구,02-351-5182,2026-05-04,3110000,서울특별시 은평구
구산동주민센터,서울특별시,은평구,11380,서울특별시 은평구 갈현로17길 10 (구산동),서울특별시 은평구 구산동 27-5,37.61172563,126.9103535,1층 출입문 내,09:00,18:00,00:00,00:00,00:00,00:00,2,N,Y,서울특별시 은평구,02-351-5152,2026-05-04,3110000,서울특별시 은평구
갈현1동주민센터,서울특별시,은평구,11380,서울특별시 은평구 갈현로 301 (갈현동),서울특별시 은평구 갈현동 436-14,37.62368713,126.9166872,1층 실외주차장 내,09:00,18:00,00:00,00:00,00:00,00:00,2,N,Y,서울특별시 은평구,02-351-5092,2026-05-04,3110000,서울특별시 은평구
증산역,서울특별시,은평구,11380,서울특별시 은평구 증산로 306,서울특별시 은평구 증산동 199-8,37.58419548,126.9100346,여직원휴게실 옆 B1층 대합실,06:00,23:00,06:00,23:00,06:00,23:00,2,N,Y,서울도시철도공사,02-6311-6171,2026-05-04,3110000,서울특별시 은평구
